statement_id,source_artifact_id,source_representation_id,location,location_detail,source_wording,pass1_repetition_class,statement_kind,claim_status,actionability_class,epistemic_scope,independence,evidence_relation,evidence_strength,ambiguity_flag,classification_notes
STMT-HN-0223,SRC-HN-003,SREP-HN-003,paragraph:38,style=Normal,A serum β-catenin measurement is not a validated routine clinical test for determining whether a person's hair follicle has inadequate Wnt signaling. Follicular localization and downstream pathway activity are much more informative in research settings.,unclear,laboratory_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0224,SRC-HN-003,SREP-HN-003,paragraph:39,style=Heading 1,5. Nutritional Architecture,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0225,SRC-HN-003,SREP-HN-003,paragraph:40,style=Heading 2,Building materials,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0226,SRC-HN-003,SREP-HN-003,paragraph:41,style=Normal,Protein; leucine-rich complete proteins; methionine/cysteine; glycine; adequate total energy.,unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0227,SRC-HN-003,SREP-HN-003,paragraph:42,style=Heading 2,Mitochondrial cofactors,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0228,SRC-HN-003,SREP-HN-003,paragraph:43,style=Normal,"B1, B2, B3, B5, magnesium, iron and other micronutrients required by oxidative metabolism.",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0229,SRC-HN-003,SREP-HN-003,paragraph:44,style=Heading 2,Redox support,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0230,SRC-HN-003,SREP-HN-003,paragraph:45,style=Normal,"Protein/sulfur amino acids, selenium, zinc, copper, vitamins C/E and a diverse plant-food pattern.",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0231,SRC-HN-003,SREP-HN-003,paragraph:46,style=Heading 2,Follicular signaling environment,unclear,mechanistic,candidate,none,source_assertion,unclear,,0,none,Wording describes a proposed biological/signaling process. Not evaluated for factual truth; historical source wording only.
STMT-HN-0232,SRC-HN-003,SREP-HN-003,paragraph:47,style=Normal,"Adequate vitamin D, protein/energy, omega-3 intake and normal endocrine/metabolic physiology.",unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0233,SRC-HN-003,SREP-HN-003,paragraph:48,style=Heading 2,Metabolic flexibility,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0234,SRC-HN-003,SREP-HN-003,paragraph:49,style=Normal,"High-quality carbohydrates as tolerated, fiber-rich plants, legumes/whole foods, healthy fats and avoidance of chronic severe energy restriction.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0235,SRC-HN-003,SREP-HN-003,paragraph:50,style=Heading 1,6. Meal Design Rules,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0236,SRC-HN-003,SREP-HN-003,paragraph:51,style=List Bullet,Make protein the anchor of each substantial meal.,unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0237,SRC-HN-003,SREP-HN-003,paragraph:52,style=List Bullet,"Rotate salmon, sardines, other seafood, eggs, poultry, lean beef, Greek yogurt and legumes.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0238,SRC-HN-003,SREP-HN-003,paragraph:53,style=List Bullet,Pair iron-rich foods with vitamin-C-rich vegetables or citrus to improve non-heme iron absorption.,unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,none,Wording asserts a nutrition-related proposition or nutrient role. Not evaluated for factual truth; historical source wording only.
STMT-HN-0239,SRC-HN-003,SREP-HN-003,paragraph:54,style=List Bullet,"Use mushrooms, leafy greens, legumes, seeds, colorful vegetables and herbs for micronutrient and phytochemical diversity.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0240,SRC-HN-003,SREP-HN-003,paragraph:55,style=List Bullet,"Use extra-virgin olive oil, avocado, nuts/seeds and fatty fish as primary fat sources.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,none,General descriptive prose without clear directive or mechanism markers. Not evaluated for factual truth; historical source wording only.
STMT-HN-0241,SRC-HN-003,SREP-HN-003,paragraph:56,style=List Bullet,Avoid chronic under-eating; the follicle is an energetically expensive regenerative tissue.,unclear,warning_or_boundary,candidate,recommendation,source_recommendation,unclear,,0,none,"Wording sets a caution, avoidance, or safety boundary. Not evaluated for factual truth; historical source wording only."
STMT-HN-0242,SRC-HN-003,SREP-HN-003,paragraph:57,style=List Bullet,"Do not use high-dose zinc, selenium, iron or vitamin A simply because hair is thinning; excess can be harmful.",unclear,warning_or_boundary,candidate,recommendation,source_recommendation,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0243,SRC-HN-003,SREP-HN-003,paragraph:58,style=Heading 1,7. High-Value Meal Archetypes,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0244,SRC-HN-003,SREP-HN-003,paragraph:59,style=Heading 1,8. Meal-Prep Company Research,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0245,SRC-HN-003,SREP-HN-003,paragraph:60,style=Normal,"The strongest fit identified in the earlier research was Sunbasket because its menu structure supports Mediterranean, pescatarian, carb-conscious and prepared-meal patterns. CookUnity was a strong chef-driven alternative. Local NJ services were identified as potentially useful for customization and freshness, but their menus should be screened meal-by-meal against the matrix above.",unclear,recommendation,candidate,recommendation,source_recommendation,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0246,SRC-HN-003,SREP-HN-003,paragraph:61,style=List Bullet,"Sunbasket: Best overall national fit for a Mediterranean/seafood/whole-food framework; select salmon, legumes, vegetables and olive-oil-forward meals.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0247,SRC-HN-003,SREP-HN-003,paragraph:62,style=List Bullet,"CookUnity: Best chef-driven convenience option; prioritize seafood, poultry, lean beef and vegetable-heavy meals.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0248,SRC-HN-003,SREP-HN-003,paragraph:63,style=List Bullet,Ready Strong Meals: Local high-protein meal-prep candidate; request whole-food protein + vegetable + legume/root-vegetable combinations.,unclear,nutritional_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0249,SRC-HN-003,SREP-HN-003,paragraph:64,style=List Bullet,"LovEat For You: Mediterranean-oriented local candidate; useful culinary fit for olive oil, vegetables, legumes and seafood.",unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0250,SRC-HN-003,SREP-HN-003,paragraph:65,style=List Bullet,Ambrosia Meals: Premium whole-food/food-as-medicine candidate; assess current menu and nutrition labels before selecting.,unclear,descriptive,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0251,SRC-HN-003,SREP-HN-003,paragraph:66,style=Heading 1,9. Evidence Boundaries,unclear,classification,non_claim,none,structural_or_metadata,unclear,,0,none,Short label/heading or nutrient name used as structural descriptor in the source. Not evaluated for factual truth; historical source wording only.
STMT-HN-0252,SRC-HN-003,SREP-HN-003,paragraph:67,style=List Bullet,Strong biological evidence supports Wnt/β-catenin as an important hair-follicle signaling pathway.,unclear,mechanistic,candidate,informational,source_assertion,unclear,,0,none,Wording describes a proposed biological/signaling process. Not evaluated for factual truth; historical source wording only.
STMT-HN-0253,SRC-HN-003,SREP-HN-003,paragraph:68,style=List Bullet,"Nutritional deficiencies can contribute to hair abnormalities or shedding, but the evidence differs substantially by nutrient and clinical context.",unclear,clinical_claim,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
STMT-HN-0254,SRC-HN-003,SREP-HN-003,paragraph:69,style=List Bullet,The specific human claim 'correcting nutrient X increases follicular β-catenin and regrows hair' is generally not established.,unclear,mechanistic,candidate,informational,source_assertion,unclear,,0,compound_statement,Long multi-clause wording treated as a single Pass-1 candidate; not split. Not evaluated for factual truth; historical source wording only.
